"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1978","Canada","2016A000011124","Housing completions","Row","Units","300","units ","0","v732420","1.3.5","26644","","","","0"
"1978","Canada","2016A000011124","Housing completions","Apartment and other unit types","Units","300","units ","0","v732431","1.3.6","94539","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing starts","Total units","Units","300","units ","0","v730580","2.1.1","2865","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing starts","Single-detached","Units","300","units ","0","v730525","2.1.2","2322","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing starts","Multiples","Units","300","units ","0","v730569","2.1.4","543","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing starts","Semi-detached","Units","300","units ","0","v730536","2.1.3","143","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing starts","Row","Units","300","units ","0","v730547","2.1.5","123","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing starts","Apartment and other unit types","Units","300","units ","0","v730558","2.1.6","277","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing under construction","Total units","Units","300","units ","0","v731660","2.2.1","3483","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing under construction","Single-detached","Units","300","units ","0","v731605","2.2.2","2651","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing under construction","Multiples","Units","300","units ","0","v731649","2.2.4","832","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Units","300","units ","0","v731616","2.2.3","112","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Units","300","units ","0","v731627","2.2.5","139","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731638","2.2.6","581","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Units","300","units ","0","v732454","2.3.1","3561","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Units","300","units ","0","v732399","2.3.2","2294","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Units","300","units ","0","v732443","2.3.4","1267","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Units","300","units ","0","v732410","2.3.3","94","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing completions","Row","Units","300","units ","0","v732421","2.3.5","381","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit types","Units","300","units ","0","v732432","2.3.6","792","","","","0"
"1978","Prince Edward Island","2016A000211","Housing starts","Total units","Units","300","units ","0","v730582","3.1.1","1210","","","","0"
"1978","Prince Edward Island","2016A000211","Housing starts","Single-detached","Units","300","units ","0","v730527","3.1.2","990","","","","0"
"1978","Prince Edward Island","2016A000211","Housing starts","Multiples","Units","300","units ","0","v730571","3.1.4","220","","","","0"
"1978","Prince Edward Island","2016A000211","Housing starts","Semi-detached","Units","300","units ","0","v730538","3.1.3","45","","","","0"
"1978","Prince Edward Island","2016A000211","Housing starts","Row","Units","300","units ","0","v730549","3.1.5","51","","","","0"
"1978","Prince Edward Island","2016A000211","Housing starts","Apartment and other unit types","Units","300","units ","0","v730560","3.1.6","124","","","","0"
"1978","Prince Edward Island","2016A000211","Housing under construction","Total units","Units","300","units ","0","v731662","3.2.1","528","","","","0"
"1978","Prince Edward Island","2016A000211","Housing under construction","Single-detached","Units","300","units ","0","v731607","3.2.2","306","","","","0"
"1978","Prince Edward Island","2016A000211","Housing under construction","Multiples","Units","300","units ","0","v731651","3.2.4","222","","","","0"
"1978","Prince Edward Island","2016A000211","Housing under construction","Semi-detached","Units","300","units ","0","v731618","3.2.3","2","","","","0"
"1978","Prince Edward Island","2016A000211","Housing under construction","Row","Units","300","units ","0","v731629","3.2.5","13","","","","0"
"1978","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731640","3.2.6","207","","","","0"
"1978","Prince Edward Island","2016A000211","Housing completions","Total units","Units","300","units ","0","v732456","3.3.1","1036","","","","0"
"1978","Prince Edward Island","2016A000211","Housing completions","Single-detached","Units","300","units ","0","v732401","3.3.2","822","","","","0"
"1978","Prince Edward Island","2016A000211","Housing completions","Multiples","Units","300","units ","0","v732445","3.3.4","214","","","","0"
"1978","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Units","300","units ","0","v732412","3.3.3","42","","","","0"
"1978","Prince Edward Island","2016A000211","Housing completions","Row","Units","300","units ","0","v732423","3.3.5","48","","","","0"
"1978","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit types","Units","300","units ","0","v732434","3.3.6","124","","","","0"
"1978","Nova Scotia","2016A000212","Housing starts","Total units","Units","300","units ","0","v730583","4.1.1","4853","","","","0"
"1978","Nova Scotia","2016A000212","Housing starts","Single-detached","Units","300","units ","0","v730528","4.1.2","3181","","","","0"
"1978","Nova Scotia","2016A000212","Housing starts","Multiples","Units","300","units ","0","v730572","4.1.4","1672","","","","0"
"1978","Nova Scotia","2016A000212","Housing starts","Semi-detached","Units","300","units ","0","v730539","4.1.3","110","","","","0"
"1978","Nova Scotia","2016A000212","Housing starts","Row","Units","300","units ","0","v730550","4.1.5","107","","","","0"
"1978","Nova Scotia","2016A000212","Housing starts","Apartment and other unit types","Units","300","units ","0","v730561","4.1.6","1455","","","","0"
"1978","Nova Scotia","2016A000212","Housing under construction","Total units","Units","300","units ","0","v731663","4.2.1","5463","","","","0"
"1978","Nova Scotia","2016A000212","Housing under construction","Single-detached","Units","300","units ","0","v731608","4.2.2","1799","","","","0"
"1978","Nova Scotia","2016A000212","Housing under construction","Multiples","Units","300","units ","0","v731652","4.2.4","3664","","","","0"
"1978","Nova Scotia","2016A000212","Housing under construction","Semi-detached","Units","300","units ","0","v731619","4.2.3","113","","","","0"
"1978","Nova Scotia","2016A000212","Housing under construction","Row","Units","300","units ","0","v731630","4.2.5","140","","","","0"
"1978","Nova Scotia","2016A000212","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731641","4.2.6","3411","","","","0"
"1978","Nova Scotia","2016A000212","Housing completions","Total units","Units","300","units ","0","v732457","4.3.1","5745","","","","0"
"1978","Nova Scotia","2016A000212","Housing completions","Single-detached","Units","300","units ","0","v732402","4.3.2","3452","","","","0"
"1978","Nova Scotia","2016A000212","Housing completions","Multiples","Units","300","units ","0","v732446","4.3.4","2293","","","","0"
"1978","Nova Scotia","2016A000212","Housing completions","Semi-detached","Units","300","units ","0","v732413","4.3.3","158","","","","0"
"1978","Nova Scotia","2016A000212","Housing completions","Row","Units","300","units ","0","v732424","4.3.5","311","","","","0"
"1978","Nova Scotia","2016A000212","Housing completions","Apartment and other unit types","Units","300","units ","0","v732435","4.3.6","1824","","","","0"
"1978","New Brunswick","2016A000213","Housing starts","Total units","Units","300","units ","0","v730584","5.1.1","5167","","","","0"
"1978","New Brunswick","2016A000213","Housing starts","Single-detached","Units","300","units ","0","v730529","5.1.2","4409","","","","0"
"1978","New Brunswick","2016A000213","Housing starts","Multiples","Units","300","units ","0","v730573","5.1.4","758","","","","0"
"1978","New Brunswick","2016A000213","Housing starts","Semi-detached","Units","300","units ","0","v730540","5.1.3","40","","","","0"
"1978","New Brunswick","2016A000213","Housing starts","Row","Units","300","units ","0","v730551","5.1.5","7","","","","0"
"1978","New Brunswick","2016A000213","Housing starts","Apartment and other unit types","Units","300","units ","0","v730562","5.1.6","711","","","","0"
"1978","New Brunswick","2016A000213","Housing under construction","Total units","Units","300","units ","0","v731664","5.2.1","1888","","","","0"
"1978","New Brunswick","2016A000213","Housing under construction","Single-detached","Units","300","units ","0","v731609","5.2.2","1196","","","","0"
"1978","New Brunswick","2016A000213","Housing under construction","Multiples","Units","300","units ","0","v731653","5.2.4","692","","","","0"
"1978","New Brunswick","2016A000213","Housing under construction","Semi-detached","Units","300","units ","0","v731620","5.2.3","34","","","","0"
"1978","New Brunswick","2016A000213","Housing under construction","Row","Units","300","units ","0","v731631","5.2.5","7","","","","0"
"1978","New Brunswick","2016A000213","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731642","5.2.6","651","","","","0"
"1978","New Brunswick","2016A000213","Housing completions","Total units","Units","300","units ","0","v732458","5.3.1","5896","","","","0"
"1978","New Brunswick","2016A000213","Housing completions","Single-detached","Units","300","units ","0","v732403","5.3.2","4783","","","","0"
"1978","New Brunswick","2016A000213","Housing completions","Multiples","Units","300","units ","0","v732447","5.3.4","1113","","","","0"
"1978","New Brunswick","2016A000213","Housing completions","Semi-detached","Units","300","units ","0","v732414","5.3.3","64","","","","0"
"1978","New Brunswick","2016A000213","Housing completions","Row","Units","300","units ","0","v732425","5.3.5","20","","","","0"
"1978","New Brunswick","2016A000213","Housing completions","Apartment and other unit types","Units","300","units ","0","v732436","5.3.6","1029","","","","0"
"1978","Quebec","2016A000224","Housing starts","Total units","Units","300","units ","0","v730585","6.1.1","43671","","","","0"
"1978","Quebec","2016A000224","Housing starts","Single-detached","Units","300","units ","0","v730530","6.1.2","23363","","","","0"
"1978","Quebec","2016A000224","Housing starts","Multiples","Units","300","units ","0","v730574","6.1.4","20308","","","","0"
"1978","Quebec","2016A000224","Housing starts","Semi-detached","Units","300","units ","0","v730541","6.1.3","3112","","","","0"
