date,region,property_type,baseline,index_value
1988-01,"Calgary, Alberta",Apartment,"Index, 2002=100",68.5
1988-01,"Edmonton, Alberta",Office,"Index, 2002=100",64.5
1988-01,"Edmonton, Alberta",Office,"Index, 2002=100",56.4
1988-01,"Edmonton, Alberta",Office,"Index, 2002=100",69.8
1988-01,"Edmonton, Alberta",Office,"Index, 2002=100",62.4
1988-01,"Edmonton, Alberta",Office,"Index, 2002=100",69.9
1988-01,"Edmonton, Alberta",Warehouse,"Index, 2002=100",66.1
1988-01,"Edmonton, Alberta",Warehouse,"Index, 2002=100",61.6
1988-01,"Edmonton, Alberta",Warehouse,"Index, 2002=100",68.1
1988-01,"Edmonton, Alberta",Warehouse,"Index, 2002=100",65.3
1988-01,"Edmonton, Alberta",Warehouse,"Index, 2002=100",70.5
1988-01,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",68.0
1988-01,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",59.6
1988-01,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",69.6
1988-01,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",73.6
1988-01,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",79.0
1988-01,"Edmonton, Alberta",Light factory,"Index, 2002=100",63.5
1988-01,"Edmonton, Alberta",Light factory,"Index, 2002=100",60.6
1988-01,"Edmonton, Alberta",Light factory,"Index, 2002=100",68.4
1988-01,"Edmonton, Alberta",Light factory,"Index, 2002=100",62.1
1988-01,"Edmonton, Alberta",Light factory,"Index, 2002=100",62.0
1988-01,"Edmonton, Alberta",School,"Index, 2002=100",66.3
1988-01,"Edmonton, Alberta",School,"Index, 2002=100",60.3
1988-01,"Edmonton, Alberta",School,"Index, 2002=100",70.4
1988-01,"Edmonton, Alberta",School,"Index, 2002=100",64.9
1988-01,"Edmonton, Alberta",School,"Index, 2002=100",66.2
1988-01,"Edmonton, Alberta",Apartment,"Index, 2002=100",65.1
1988-01,"Edmonton, Alberta",Apartment,"Index, 2002=100",63.1
1988-01,"Edmonton, Alberta",Apartment,"Index, 2002=100",68.1
1988-01,"Edmonton, Alberta",Apartment,"Index, 2002=100",58.5
1988-01,"Edmonton, Alberta",Apartment,"Index, 2002=100",68.3
1988-01,"Vancouver, British Columbia",Office,"Index, 2002=100",73.4
1988-01,"Vancouver, British Columbia",Office,"Index, 2002=100",71.8
1988-01,"Vancouver, British Columbia",Office,"Index, 2002=100",74.4
1988-01,"Vancouver, British Columbia",Office,"Index, 2002=100",73.5
1988-01,"Vancouver, British Columbia",Office,"Index, 2002=100",75.4
1988-01,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",74.4
1988-01,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",70.5
1988-01,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",75.5
1988-01,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",79.1
1988-01,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",77.6
1988-01,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",73.9
1988-01,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",70.0
1988-01,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",72.2
1988-01,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",81.3
1988-01,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",89.4
1988-01,"Vancouver, British Columbia",Light factory,"Index, 2002=100",73.7
1988-01,"Vancouver, British Columbia",Light factory,"Index, 2002=100",72.2
1988-01,"Vancouver, British Columbia",Light factory,"Index, 2002=100",76.0
1988-01,"Vancouver, British Columbia",Light factory,"Index, 2002=100",75.3
1988-01,"Vancouver, British Columbia",Light factory,"Index, 2002=100",68.6
1988-01,"Vancouver, British Columbia",School,"Index, 2002=100",74.2
1988-01,"Vancouver, British Columbia",School,"Index, 2002=100",73.8
1988-01,"Vancouver, British Columbia",School,"Index, 2002=100",75.5
1988-01,"Vancouver, British Columbia",School,"Index, 2002=100",76.0
1988-01,"Vancouver, British Columbia",School,"Index, 2002=100",68.8
1988-01,"Vancouver, British Columbia",Apartment,"Index, 2002=100",73.0
1988-01,"Vancouver, British Columbia",Apartment,"Index, 2002=100",71.8
1988-01,"Vancouver, British Columbia",Apartment,"Index, 2002=100",74.6
1988-01,"Vancouver, British Columbia",Apartment,"Index, 2002=100",68.5
1988-01,"Vancouver, British Columbia",Apartment,"Index, 2002=100",76.1
1988-04,Seven census metropolitan area composite,Office,"Index, 2002=100",74.6
1988-04,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",74.0
1988-04,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",77.1
1988-04,Seven census metropolitan area composite,Light factory,"Index, 2002=100",70.1
1988-04,Seven census metropolitan area composite,School,"Index, 2002=100",72.7
1988-04,Seven census metropolitan area composite,Apartment,"Index, 2002=100",75.7
1988-04,"Halifax, Nova Scotia",Office,"Index, 2002=100",84.4
1988-04,"Halifax, Nova Scotia",Office,"Index, 2002=100",84.8
1988-04,"Halifax, Nova Scotia",Office,"Index, 2002=100",91.6
1988-04,"Halifax, Nova Scotia",Office,"Index, 2002=100",72.2
1988-04,"Halifax, Nova Scotia",Office,"Index, 2002=100",79.6
1988-04,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",89.2
1988-04,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",89.0
1988-04,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",92.7
1988-04,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",74.5
1988-04,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",80.8
1988-04,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",89.8
1988-04,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",89.7
1988-04,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",92.1
1988-04,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",81.7
1988-04,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",88.4
1988-04,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",85.0
1988-04,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",91.4
1988-04,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",90.7
1988-04,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",72.3
1988-04,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",77.1
1988-04,"Halifax, Nova Scotia",School,"Index, 2002=100",84.4
1988-04,"Halifax, Nova Scotia",School,"Index, 2002=100",89.4
1988-04,"Halifax, Nova Scotia",School,"Index, 2002=100",89.5
1988-04,"Halifax, Nova Scotia",School,"Index, 2002=100",76.7
1988-04,"Halifax, Nova Scotia",School,"Index, 2002=100",76.1
1988-04,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",82.6
1988-04,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",84.6
1988-04,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",89.3
1988-04,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",66.3
1988-04,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",76.4
1988-04,"Montréal, Quebec",Office,"Index, 2002=100",78.9
1988-04,"Montréal, Quebec",Office,"Index, 2002=100",77.6
1988-04,"Montréal, Quebec",Office,"Index, 2002=100",84.0
1988-04,"Montréal, Quebec",Office,"Index, 2002=100",70.8
1988-04,"Montréal, Quebec",Office,"Index, 2002=100",73.2
1988-04,"Montréal, Quebec",Warehouse,"Index, 2002=100",82.0
1988-04,"Montréal, Quebec",Warehouse,"Index, 2002=100",79.3
1988-04,"Montréal, Quebec",Warehouse,"Index, 2002=100",85.1
1988-04,"Montréal, Quebec",Warehouse,"Index, 2002=100",69.0
1988-04,"Montréal, Quebec",Warehouse,"Index, 2002=100",77.2
1988-04,"Montréal, Quebec",Shopping centre,"Index, 2002=100",86.5
1988-04,"Montréal, Quebec",Shopping centre,"Index, 2002=100",80.1
1988-04,"Montréal, Quebec",Shopping centre,"Index, 2002=100",86.6
1988-04,"Montréal, Quebec",Shopping centre,"Index, 2002=100",82.3
1988-04,"Montréal, Quebec",Shopping centre,"Index, 2002=100",100.8
1988-04,"Montréal, Quebec",Light factory,"Index, 2002=100",75.7
1988-04,"Montréal, Quebec",Light factory,"Index, 2002=100",75.2
1988-04,"Montréal, Quebec",Light factory,"Index, 2002=100",80.2
1988-04,"Montréal, Quebec",Light factory,"Index, 2002=100",67.6
1988-04,"Montréal, Quebec",Light factory,"Index, 2002=100",76.4
1988-04,"Montréal, Quebec",School,"Index, 2002=100",77.7
1988-04,"Montréal, Quebec",School,"Index, 2002=100",75.5
1988-04,"Montréal, Quebec",School,"Index, 2002=100",82.0
1988-04,"Montréal, Quebec",School,"Index, 2002=100",72.4
1988-04,"Montréal, Quebec",School,"Index, 2002=100",70.8
1988-04,"Montréal, Quebec",Apartment,"Index, 2002=100",78.1
1988-04,"Montréal, Quebec",Apartment,"Index, 2002=100",77.6
1988-04,"Montréal, Quebec",Apartment,"Index, 2002=100",82.8
1988-04,"Montréal, Quebec",Apartment,"Index, 2002=100",65.2
1988-04,"Montréal, Quebec",Apartment,"Index, 2002=100",70.1
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",69.9
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",65.5
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",73.0
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",68.0
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",76.3
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",67.7
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",63.5
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",68.6
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",64.9
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",77.4
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",70.6
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",65.7
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",69.4
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",75.6
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",90.7
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",65.4
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",65.6
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",67.1
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",63.4
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",74.9
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",69.6
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",66.6
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",72.4
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",67.8
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",70.1
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",70.1
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",64.3
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",74.3
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",61.5
1988-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",75.7
1988-04,"Toronto, Ontario",Office,"Index, 2002=100",73.5
1988-04,"Toronto, Ontario",Office,"Index, 2002=100",66.5
1988-04,"Toronto, Ontario",Office,"Index, 2002=100",80.3
1988-04,"Toronto, Ontario",Office,"Index, 2002=100",69.1
1988-04,"Toronto, Ontario",Office,"Index, 2002=100",75.7
1988-04,"Toronto, Ontario",Warehouse,"Index, 2002=100",73.2
1988-04,"Toronto, Ontario",Warehouse,"Index, 2002=100",68.6
1988-04,"Toronto, Ontario",Warehouse,"Index, 2002=100",76.4
1988-04,"Toronto, Ontario",Warehouse,"Index, 2002=100",63.6
1988-04,"Toronto, Ontario",Warehouse,"Index, 2002=100",76.3
1988-04,"Toronto, Ontario",Shopping centre,"Index, 2002=100",74.3
1988-04,"Toronto, Ontario",Shopping centre,"Index, 2002=100",69.9
1988-04,"Toronto, Ontario",Shopping centre,"Index, 2002=100",73.7
1988-04,"Toronto, Ontario",Shopping centre,"Index, 2002=100",73.7
1988-04,"Toronto, Ontario",Shopping centre,"Index, 2002=100",93.8
1988-04,"Toronto, Ontario",Light factory,"Index, 2002=100",67.7
1988-04,"Toronto, Ontario",Light factory,"Index, 2002=100",70.0
1988-04,"Toronto, Ontario",Light factory,"Index, 2002=100",72.0
1988-04,"Toronto, Ontario",Light factory,"Index, 2002=100",62.9
1988-04,"Toronto, Ontario",Light factory,"Index, 2002=100",70.1
1988-04,"Toronto, Ontario",School,"Index, 2002=100",71.5
1988-04,"Toronto, Ontario",School,"Index, 2002=100",70.8
1988-04,"Toronto, Ontario",School,"Index, 2002=100",75.0
1988-04,"Toronto, Ontario",School,"Index, 2002=100",65.2
1988-04,"Toronto, Ontario",School,"Index, 2002=100",70.7
1988-04,"Toronto, Ontario",Apartment,"Index, 2002=100",72.6
1988-04,"Toronto, Ontario",Apartment,"Index, 2002=100",65.7
1988-04,"Toronto, Ontario",Apartment,"Index, 2002=100",77.1
1988-04,"Toronto, Ontario",Apartment,"Index, 2002=100",65.3
1988-04,"Toronto, Ontario",Apartment,"Index, 2002=100",74.6
1988-04,"Calgary, Alberta",Office,"Index, 2002=100",67.2
1988-04,"Calgary, Alberta",Office,"Index, 2002=100",55.6
1988-04,"Calgary, Alberta",Office,"Index, 2002=100",75.3
1988-04,"Calgary, Alberta",Office,"Index, 2002=100",61.3
1988-04,"Calgary, Alberta",Office,"Index, 2002=100",79.2
1988-04,"Calgary, Alberta",Warehouse,"Index, 2002=100",66.9
1988-04,"Calgary, Alberta",Warehouse,"Index, 2002=100",61.0
1988-04,"Calgary, Alberta",Warehouse,"Index, 2002=100",69.5
1988-04,"Calgary, Alberta",Warehouse,"Index, 2002=100",62.5
1988-04,"Calgary, Alberta",Warehouse,"Index, 2002=100",76.7
1988-04,"Calgary, Alberta",Shopping centre,"Index, 2002=100",68.7
1988-04,"Calgary, Alberta",Shopping centre,"Index, 2002=100",58.3
1988-04,"Calgary, Alberta",Shopping centre,"Index, 2002=100",70.1
1988-04,"Calgary, Alberta",Shopping centre,"Index, 2002=100",71.7
1988-04,"Calgary, Alberta",Shopping centre,"Index, 2002=100",91.4
1988-04,"Calgary, Alberta",Light factory,"Index, 2002=100",64.9
1988-04,"Calgary, Alberta",Light factory,"Index, 2002=100",60.2
1988-04,"Calgary, Alberta",Light factory,"Index, 2002=100",71.9
1988-04,"Calgary, Alberta",Light factory,"Index, 2002=100",59.3
1988-04,"Calgary, Alberta",Light factory,"Index, 2002=100",71.2
1988-04,"Calgary, Alberta",School,"Index, 2002=100",64.8
1988-04,"Calgary, Alberta",School,"Index, 2002=100",56.3
1988-04,"Calgary, Alberta",School,"Index, 2002=100",70.4
1988-04,"Calgary, Alberta",School,"Index, 2002=100",60.9
1988-04,"Calgary, Alberta",School,"Index, 2002=100",69.8
1988-04,"Calgary, Alberta",Apartment,"Index, 2002=100",69.8
1988-04,"Calgary, Alberta",Apartment,"Index, 2002=100",66.2
1988-04,"Calgary, Alberta",Apartment,"Index, 2002=100",75.7
1988-04,"Calgary, Alberta",Apartment,"Index, 2002=100",57.6
1988-04,"Calgary, Alberta",Apartment,"Index, 2002=100",69.9
1988-04,"Edmonton, Alberta",Office,"Index, 2002=100",64.5
1988-04,"Edmonton, Alberta",Office,"Index, 2002=100",57.1
1988-04,"Edmonton, Alberta",Office,"Index, 2002=100",70.1
1988-04,"Edmonton, Alberta",Office,"Index, 2002=100",59.9
1988-04,"Edmonton, Alberta",Office,"Index, 2002=100",71.8
1988-04,"Edmonton, Alberta",Warehouse,"Index, 2002=100",66.4
1988-04,"Edmonton, Alberta",Warehouse,"Index, 2002=100",62.1
1988-04,"Edmonton, Alberta",Warehouse,"Index, 2002=100",68.5
1988-04,"Edmonton, Alberta",Warehouse,"Index, 2002=100",63.3
1988-04,"Edmonton, Alberta",Warehouse,"Index, 2002=100",72.6
1988-04,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",68.4
1988-04,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",60.0
1988-04,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",69.9
1988-04,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",72.5
1988-04,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",81.7
1988-04,"Edmonton, Alberta",Light factory,"Index, 2002=100",63.6
1988-04,"Edmonton, Alberta",Light factory,"Index, 2002=100",60.9
1988-04,"Edmonton, Alberta",Light factory,"Index, 2002=100",68.7
1988-04,"Edmonton, Alberta",Light factory,"Index, 2002=100",60.2
1988-04,"Edmonton, Alberta",Light factory,"Index, 2002=100",64.0
1988-04,"Edmonton, Alberta",School,"Index, 2002=100",66.2
1988-04,"Edmonton, Alberta",School,"Index, 2002=100",60.8
1988-04,"Edmonton, Alberta",School,"Index, 2002=100",70.4
1988-04,"Edmonton, Alberta",School,"Index, 2002=100",63.5
1988-04,"Edmonton, Alberta",School,"Index, 2002=100",68.0
1988-04,"Edmonton, Alberta",Apartment,"Index, 2002=100",66.2
1988-04,"Edmonton, Alberta",Apartment,"Index, 2002=100",64.1
1988-04,"Edmonton, Alberta",Apartment,"Index, 2002=100",69.2
1988-04,"Edmonton, Alberta",Apartment,"Index, 2002=100",60.4
1988-04,"Edmonton, Alberta",Apartment,"Index, 2002=100",70.0
1988-04,"Vancouver, British Columbia",Office,"Index, 2002=100",73.8
1988-04,"Vancouver, British Columbia",Office,"Index, 2002=100",72.2
1988-04,"Vancouver, British Columbia",Office,"Index, 2002=100",74.9
1988-04,"Vancouver, British Columbia",Office,"Index, 2002=100",73.9
1988-04,"Vancouver, British Columbia",Office,"Index, 2002=100",74.7
1988-04,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",74.9
1988-04,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",70.6
1988-04,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",76.2
1988-04,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",79.5
1988-04,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",76.9
1988-04,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",74.8
1988-04,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",70.2
1988-04,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",74.0
1988-04,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",82.3
1988-04,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",83.8
1988-04,"Vancouver, British Columbia",Light factory,"Index, 2002=100",74.1
1988-04,"Vancouver, British Columbia",Light factory,"Index, 2002=100",72.5
1988-04,"Vancouver, British Columbia",Light factory,"Index, 2002=100",77.6
1988-04,"Vancouver, British Columbia",Light factory,"Index, 2002=100",74.5
1988-04,"Vancouver, British Columbia",Light factory,"Index, 2002=100",68.0
1988-04,"Vancouver, British Columbia",School,"Index, 2002=100",74.5
1988-04,"Vancouver, British Columbia",School,"Index, 2002=100",74.2
1988-04,"Vancouver, British Columbia",School,"Index, 2002=100",75.9
1988-04,"Vancouver, British Columbia",School,"Index, 2002=100",75.8
1988-04,"Vancouver, British Columbia",School,"Index, 2002=100",68.5
1988-04,"Vancouver, British Columbia",Apartment,"Index, 2002=100",73.4
1988-04,"Vancouver, British Columbia",Apartment,"Index, 2002=100",72.2
1988-04,"Vancouver, British Columbia",Apartment,"Index, 2002=100",75.0
1988-04,"Vancouver, British Columbia",Apartment,"Index, 2002=100",69.5
1988-04,"Vancouver, British Columbia",Apartment,"Index, 2002=100",75.1
1988-07,Seven census metropolitan area composite,Office,"Index, 2002=100",75.9
1988-07,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",75.3
1988-07,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",78.3
1988-07,Seven census metropolitan area composite,Light factory,"Index, 2002=100",71.1
1988-07,Seven census metropolitan area composite,School,"Index, 2002=100",73.9
1988-07,Seven census metropolitan area composite,Apartment,"Index, 2002=100",76.8
1988-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",85.0
1988-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",85.4
1988-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",92.5
1988-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",72.8
1988-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",80.5
1988-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",89.7
1988-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",89.9
1988-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",93.2
1988-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",73.8
1988-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",82.0
1988-07,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",90.7
1988-07,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",90.4
1988-07,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",92.8
1988-07,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",81.4
